label,text
-1,สั่งงานทีเหมือนวิชาตัวเองหน่วยกิต1.5 งึด!!! #การศึกษาฆ่าฉัน #การศึกษาไทยส้นตีน #การศึกษา
-1,"เป็นคนที่ไม่เก่งอังกฤษเลย เเต่เวลาเรียนอังกฤษคือเครียดมากๆ เป็นมาตั้งเเต่ประถมตอนนี้ม.5 ละยังไม่หายเลย ยิ่งไม่ชอบเลยพออยู่ในสภาวะกดดัน
#การศึกษา"
-1,ทำไมเด็กทุกคนถึงเรียนพิเศษกันหมด ติวเตอร์บางคนไม่ได้จบครุศาสตร์ด้วยซ้ำแต่สอนดีกว่าครูที่รร.และมีเทคนิคต่างๆให้ ครูที่รร.บางคนบอกว่า “เรียนพิเศษมาแล้วใช่ไหม งั้นตรงนี้ครูไม่อธิบายนะ น่าจะเข้าใจกันแล้วล่ะ” กูว่าครูที่รร.ควรพิจารณาตัวเองนะ #การศึกษาไทย
-1,"วันนี้จะออกมาพูดเรื่องการศึกษาในตอนนี้ 
การศึกษาไทยในตอนนี้มันแย่มาก คือเราเป็นคนนึงที่กำลังจะเข้ามหาลัยในปีนี้ เรียนออนไลน์เรียนไม่รู้เรื่องแล้ว ไหนจะสอบปลายภาคก็อีก เรียนออนไลน์ยังไม่เข้าใจเลย จะเอาอะไรไปสอบ เรียนอีกอย่างสอบอีกอย่าง จะกดไปถึงไหนเกรดอ่ะ 😔
#การศึกษาไทย #ห่วยเเตก"
0,"คือพึ่งรู้ว่าโรงเรียนอื่นเขาได้หนังสือกันตั้งแต่เปิดเทอมแล้ว แต่โรงเรียนนี่พึ่งได้หนังสือก่อนสอบปลายภาค28วัน55555555555
#การศึกษาไทย #การศึกษาไทยส้นตีน #โรงเรียนชื่อดังข้ามทางรถไฟ"
-1,"การศึกษาไม่ควรออกแบบเพื่อตอบสนองคนที่เกิดก่อน แต่ควรออกแบบเพื่อคนในอนาคต
#การศึกษาไทย"
1,มีเงิน = มีโอกาสทางการศึกษาเพิ่มขึ้น  #การศึกษาไทย
0,คืองงนะอันนี้งงจริงๆว่าครูจะให้จดให้สรุปในนส.ทำไมในเมื่อกูก็มีนส.อะเก็ทม่ะคือจะลอกไปใส่สมุดทำไมในเมื่อมีนส.ให้อ่าน? #การศึกษาไทย
-1,กูเริ่มหมดไฟกับการเรียนแล้วจริงๆ #การศึกษาฆ่าฉัน #ไม่เรียนออนไลน์แล้วอิสัส  #การศึกษาไทย
-1,"เมื่อเช้ามีความคิดว่าอยากตายเพราะตายไปแล้วจะได้ไม่ต้องมานั่งเรียน 

#การศึกษาไทย #การศึกษาไทยส้นตีน #ไม่เรียนออนไลน์แล้วอิสัส"
-1,สุดท้ายคนที่บอกว่าเข้าใจเด็กสุดท้ายก็พูดได้แค่ว่าสู้ๆ ทุกวันนี้ระบบการศึกษาไทยนี้แม่งค่ตแย่เลยนะ เด็กตั้งกี่คนหมดไฟกับการเรียน เด็กตั้งกี่คนที่ฆ่าตัวตายเพราะการศึกษา #การศึกษาไทย #การศึกษาไทยส้นตีน
-1,ทุกวันนี้แม่งโคตรแย่ ไม่เหลืออะไรเลย หมดกำลังใจ หมดแพชั่น หมดไฟ แม่งง #การศึกษาไทย #การศึกษาไทยส้นตีน
-1,การศึกษาไทยแม่งห่วยแตก เราเป็นนศ.ที่โดนเช็คขาดเพราะแอพที่ใช้เรียนงงปะ คือเรานั่งเรียนอยู่จอตลอดแต่พอเช็คชื่อแอพแม่งมีปัญหา เปิดไมค์ไม่ได้ แล้วพอจะให้เพื่อนบอก จารย์ไม่ฟัง พูดตัดไปเลย คือควรทำไงอะ  หมดไฟกับการเรียนว่าแย่แล้ว เจอจารย์แบบนี้อีกแย่กว่า #การศึกษาไทย
0,จริงๆวิชาพวก ศิลปะ นาฏศิลป์ ประวัติศาสตร์ การงาน ดนตรีพวกนี้ มันควรจะเป็นวิชาเลือกเฉพาะคนสนใจมากกว่าอ่ะ ส่วนตัวคิดว่ามันไม่ได้จำเป็นเลยกับคนที่ไม่ได้จะมาด้านนี้ แต่ก็เลือกไม่ได้เพราะการศึกษาไทยมันยัดมาให้พวกเราแบบนี้ #การศึกษาไทย #การศึกษาฆ่าฉัน
-1,ฉันได้อ่านจากการวิจัยว่านางแมงมุมมีชีวิตอยู่จนถึง 28 วันเท่านั้น .. และฉันคิดว่าตัวฉันจะต้องตายในไม่ช้านี้ จะทำเท่าที่ทำได้เพื่อจุดประสงค์ในการทำหน้าที่ของเขาให้สำเร็จลุล่วง #การศึกษา #วิจัย #วิจัย #สุขภาพจิต
-1,เรียนออนไลน์ ละลายแม่น้ำ #การศึกษาฆ่าฉัน #การศึกษาไทย
0,"บวกล้านนนนนนนน
#การศึกษา
ไม่ใช่พึ่งเป็น แต่เป็นมานาน
นิยาม ชนชั้น แม้กระทั่งเรื่องเรียน https://t.co/OcUmyo4W3w"
-1,ไหนบอกไม่บังคับเด็กฉีดวัคซีน พอเด็กกาช่องไม่ฉีด ไปเอาใบใหม่มาให้เด็กเลยหรอ ไหนไม่บังคับ?  ไหนความสมัครใจ #รรหลังวัดใกล้เทศบาลสุพรรณ #การศึกษาฆ่าฉัน #การศึกษาไทยส้นตีน #การศึกษาไทย
-1,ไหนบอกไปโรงบาลเลยมีวัคซีนแล้ว แต่เด็กไปถึงบอกไม่มีชื่อนร.รอยาเหลือ ครูบอกไรมาอะ ไปได้เลยที่โรงบาล แต่เสือกรอยาเหลือ คือไรอ่ออ #การศึกษาไทยส้นตีน #รรหลังวัดใกล้เทศบาลสุพรรณ #การศึกษาฆ่าฉัน #การศึกษาไทย
-1,การเรียนภาษาอังกฤษในไทยมันแย่ตั้งแต่สอนสำเนียง UK กับ US รวมกันแล้ว จะ UK ก็ UK จะ US ก็ US ดิ #การศึกษา #การศึกษาไทย
-1,กี่ชีวิตแล้วที่ต้องสูญเสียไปกับคำว่า #การศึกษาไทย ปากพูดป่าวๆว่าอาบน้ำร้อนมาก่อนรู้เยอะกว่า ออกจากกะลาให้ได้ก่อนเถอะ มองเห็นความเป็นจริงให้ได้ก่อนเถอะค่อยมาพูด (4)
-1,ขอไม่เอยนามคุณครู  ครูอะไรที่เจอนักเรียนเเย่ๆเข้าเเล้วเอาไปโพสต์ประจาน ให้นักเรียนเสียหายเเละเสียใจ ไม่พูดต่อหน้าไม่ปรับคุยกัน  นี้หรอคุณครูที่มีคุณภาพ…. เเย่มาก #สลิ่ม #ประเทศไทย #การศึกษาไทย #การศึกษาฆ่าฉัน
-1,ขอสอบสมัยนี้เป็นงี้หรอ ห่วย!!!!แตก #การศึกษาไทย https://t.co/qZRvEIbK6k
-1,เรามันโง่หรือเพราะการศึกษาไทยมันเป็นแบบนี้อ่ะถามจริง #การศึกษาไทยส้นตีน #การศึกษาฆ่าฉัน #การศึกษา https://t.co/pRxBVkQSix
-1,ปัญญาอ่อนการศึกษาไทยบอกให้ลดงานอาจารย์เค้าสั่งเอาสั่งเอาเป็นที่ครูหรือนักเรียนเเล้วให้ส่งในคาบเป็นงง  บอกนักเรียนไม่ส่งงานไม่ตามงานทำไมไม่อ่านงานที่ส่งไปละเป็นไรค่ะะะ  เน่าเเล้ว #การศึกษาไทย
0,"คิดไงกับการเปิดเทอมเดือนพฤศจิกายนบ้างคะ เรามาเเลกเปลี่ยนความรู้กัน
#Dek64 #การศึกษาไทย"
0,"ถ้าในหลักสูตรของมัธยมไม่ตรงกับที่สอบเข้ามหาลัยแล้วเราต้องไปเรียนพิเศษเพื่อเอาตัวรอด 
ขอถามหน่อย เราเรียนจะระบบนี้ไปเพื่ออะไรกัน?
#การศึกษาไทย #การศึกษาไทยส้นตีน #ม็อบ16กันยา"
0,อะไรคือการให้เด็กมาบันทึกกิจวัตรประจำวันส่งขอร้อง #การศึกษาไทย
0,นี้เป็นคนหนึ่งที่คิดว่าการศึกษาไทยควรปรับให้เข้ากับเด็กกว่านี้ควรคัดครูดีๆที่มีสติความคิดทัศนคติที่ดีจริงๆไม่ใช่เอาแค่คะแนนสอบของเขาแล้วบอกเขาเป็นครูได้ #การศึกษาไทย
0,"บางทีก็เบื่อ รู้สึกไม่อยากเรียน.... 😟
#เรียนออนไลน์  #การศึกษาไทย"
-1,"แล้วเด็กที่ดรอปเรียนและเรียนเทียบล่ะ
จะได้ฉีดวัคซีนมั้ย??  ความรู้สึกตอนนี้เหมือนโดนลอยแพ 
#การศึกษาไทย
#ไฟเซอร์
#การศึกษาฆ่าฉัน"
-1,"ทำไมต้องใส่ชุดนักเรียนไปโรงเรียนด้วยวะ มันทำให้เรียนเก่งขึ้นหรอ
#การศึกษาไทย"
-1,"#ไม่เรียนออนไลน์แล้วอิสัส
#การศึกษาไทย 
เหนื่อยอ่ะทุกวันเลย มันไม่ไหวจริงๆแล้วอ่ะ ปลายเดือนนี้สอบปลายภาค แต่ยังสั่งงานทุกวัน ถ้าทำไม่ทันก็โดนที่บ้านด่าอีก แต่มันทำไม่ทันจริงๆ ทั้งเหนื่อยทั้งเครียด เราต้องมาระบายในทวิตทุกวัน เพราะความเครียดของเรา 😔"
-1,"#ไม่เรียนออนไลน์แล้วอิสัส
#การศึกษาไทย 
ตอนแรกอยากตายมาก ตอนนี้ก็อยากตายเหมือนเดิม แต่ก็คงต้องอยู่ต่อ เพราะที่บ้านคาดหวังกับเรามาก (╯︵╰,)"
-1,เหนื่อยไม่รู้จะเหนื่อยยังไงแล้ว #การศึกษาไทย
-1,มึงกุงงอะ เวลาพรีเซ้นงานอาจารย์ไม่ให้อ่านตามสไลด์ ที่กำลังนำเสนอ แต่ เวลาสอนอาจารย์อ่านทุกตัวในสไลด์เลย งงอะ ย้อนแย้งมากก !!!! #การศึกษาไทยส้นตีน #การศึกษาไทย
-1,"#การศึกษาไทย
คาบแรกก็มีการบ้านmathเลย(╯︵╰,)
ทำไม่เป็นอีกแล้ว 😞"
-1,การศึกษาไทยต้องเป็นแบบไหนหรอถึงนักเรียนมาบ่นเหนื่อยขนาดนี้เราคนนึงที่เหนื่อยกับการศึกษาเหมือนกัน แล้วเราอยากรู้ว่า การที่เปลี่ยนระบบการเรียนแต่ละปีเพื่ออะไร ใช่ปีนี้เปลี่ยน แต่การเปลี่ยนมันทำให้เราเครียดกว่าเดิมด้วยซำ้มันไม่แปลกที่มีคนเป็นโรคซึมเศร้า #การศึกษาไทย #การศึกษาฆ่าฉัน
-1,เหี้ยไรมาให้ถ่ายละครสั้นออนไลน์ หลักสูตรมันปรับเปลี่ยนไม่ได้เลยรึไง #การศึกษาไทย
0,เพื่อนตั้งโปรไฟล์สีดำ จารย์บอกตั้งอะไรให้เป็นธรรมชาติหน่อย ห้ะ อะไรนะ งง #การศึกษาไทย
-1,"#การศึกษาไทย
คาบแรกมีการบ้าน คาบสองก็มีการบ้าน
จะสอบปลายภาคปลายเดือนนี้แล้ว ยังสั่งอีก มันสมควรมั้ย"
-1,"#การศึกษาไทย
#เรียนออนไลน์
เรียนไปแล้ว4คาบ การบ้านก็4คาบ แล้วมีแต่ให้อัดคลิปส่ง ไม่ใช่ให้อัดคลิปธรรมดาด้วย แต่ให้เล่าอีก เยอะมาก เราเหนื่อยมากจริงๆ อยากตายมาก สอบปลายภาค27-30นี้ ยังสั่งงานทุกวันอยู่เลย คิดดูสิเด็กม.2นะ จิตใจเราตอนนี้ไม่โอเคมาก หมดแพชชั่น"
-1,"ถ้าเทอมนี้ฉันติด 0,ร. ฉันจะไม่โทษการศึกษาแล้ว...แต่ฉันจะโทษตัวเองที่ขี้เกียจจนหมดไฟ... #การศึกษา"
-1,ไม่ซีเรียสเรื่องคะแนนครั้งนี้ มันจะได้สะท้อนให้เห็นถึงการสอบในครั้งนี้ ฉันทำมาเกือบทุกสอบได้คะแนนดีมาตลอดลองมาครั้งนี้ได้คะแนนน้อยดูสิจะคิดยังไง #การศึกษาไทย
-1,กูไม่เข้าใจการศึกษาไทยให้กูเข้า​เรียนพอกูเข้าสมองกูไม่พร้อมกูนอนไม่พอก็หาว่ากูโง่มึงบ้าหรอถ้าสมองเราไม่พร้อมเรียนไปก็ไม่รู้เรื่องหรอก-_-#การศึกษาไทย #การศึกษาไทยส้นตีน
-1,"#การศึกษาไทย
บูดมาก ตัวเลือก1,2,4
ข้อ3ถูก เรามั่นใจ คือรู้อยู่แล้วครูคนนี้สลิ่ม https://t.co/QL0tr7goNc"
-1,"บอกเลยนะว่าการเรียนออนไลน์เเม่งทำให้เหนื่อยเพิ่มขึ้นมากๆ มันเเบบหยิ่งเรียนหยิ่งท้อ เรียนไปก็เหมือนความรู้เท่ากับสูน เเละก็มองไม่ออกเลยว่าจะได้เรียนไปเเบบนี้อีกนานเเค่ไหน นี้บอกเลยว่าตอนนี้คือตันไปทุกๆอย่างมากๆ
#การศึกษาไทย #ไม่เรียนออนไลน์แล้วอิสัส"
1,"ถึงเวลาที่จะต้ิงให้ขุมชนท้องถิ่นดูแลการศึกษาจะได้มีการพัฒนาอย่างเป็นระบบ
#phuketsandbox #การศึกษา #โควิด https://t.co/EqsusaxPwU"
0,"เราเรียน 12 ปี แต่สุดท้ายต้องมาเรียนรู้จริง ๆ ในปีที่ 13 กับที่ทำงาน

ไม่เคยเห็น สส. คนไหนใส่ใจการศึกษาจริงจังเท่ากับคุณวิโรจน์ รวมถึงวิสัยทัศน์ในการจัดการศึกษาเพื่ออนาคต

#การศึกษาไทย #อนาคตเด็กไทย"
0,"มีเรื่องมาเล่าค่าาาาา
  ก็คือว่าครูเราอ่ะทำตัวไม่น่ารักเลยแบบว่าเอาห้องเราไปบ่นให้ห้องอื่นฟังว่าแบบสอบไม่ได้เต็มห้องอื่นยังได้เต็มกันเลยใดๆก็คืองงว่าจำเป็นต้องสอบให้เต็มด้วยหรอทำไมอ่ะแล้วบอกในไลน์ห้องเราว่า""สอบไม่ได้เต็มไม่ใช่คนปกติ""ว้าวววเราเป็นคนไม่ปกติแล้วสิ
#การศึกษาไทย"
-1,"ต่อนะคะ
   แต่คือเอาห้องเราไปพูดให้ห้องอื่นฟังมันใช้เรื่องหรอ มันทำให้ห้องเราดูเสียหายและจะบอกว่าครูคนที่เอาเรื่องห้องเราไปพูดคือครูประจำชั้น😔😔
#การศึกษาไทย"
-1,"- ตอนแรกที่อ่านก็ไม่ได้อะไรหรอกนะ แต่พออ่านข้อ5คือบับกุมขมับเลยจร้าา คือชั้นต้องทำให้ถูก20ข้อหรอถึงจะเป็นคนปกติ 
- แล้วคือห้องชั้นไม่มีใครได้20ข้อเลยจร้าา เยอะสุดคือ18ข้อ ครูแกก็เอาเรื่องนี้ไปเล่าให้ห้องอื่นฟังว่าห้องชั้นประมาท ฉลาดน้อย คือมันใช่เรื่องหรอ?
 #การศึกษาไทย https://t.co/jbwSMmzS2p"
1,วันนี้ท่านนี้พูดได้ดีเลย #พรบการศึกษา #วิโรจน์ #ม๊อบ17กันยา #การศึกษาไทย #ประชุมสภา #tiktok #ครู #ปฏิรูปการศึกษา https://t.co/WcRa2MNESp https://t.co/k4FPkbyJyk
-1,กลับมาคัมแบคนะครับบ ใช้เวลานอกใช้เวลานอนของกูมาสอบ แล้วแม่งดึงหลายทับทีเดียว พอผลสอบออกมาก็หาว่าทุจริต ตัดเป็นโมฆะ อืมมมมมมม...คิดดีแล้วหรอ? #โรงเรียนผักชีย่านสุสานจีน #อาจารย์ประสาทแดก #การศึกษาไทย https://t.co/oCXZU3uNEx
-1,ขอญาตชูฟัคยูวให้ข้อสอบที่ถามความรู้สึกตัวละคร ความคิดเห็นตัวละคร ตัวละครอยากบอกอะไร คือจะไปรู้ไหม๊ไม่ได้เข้าฌานไปสื่อกับดวงจิตตัวละครนะเออ 😩 #การศึกษาไทย
-1,@Lalicha82771046 ฟ้องไปก็เท่านั้น ทุกอย่างมันยังเหมือนเดิม เห็นได้ชัดว่าการศึกษามันห่วยแตกแค่ไหน  ใครที่รู้เรื่องก็เพิกเฉย แล้วมันจะมีประโยชน์อะไร???#โรงเรียนผักชีย่านสุสานจีน #การศึกษาไทย #อาจารย์ห่วยๆ
-1,เรียนยาก สอบยาก จบมาทำงานง่อยๆ #การศึกษาไทย
-1,คนส่วนใหญ่ความรู้ที่เรียนมา ใช้ตอนทำงาน เต็มที่กุให้ 30% #การศึกษาไทย
-1,"จบกุมากุได้แค่เกรดนิยม ไม่ใช่เกียรตินิยม 555 🤣🤣🤣
งงตัวเองเหมือนกันว่าจะอยากได้เกียรตินิยมไปทำไมตอนนั้น
นึกสภาพ ถ้าได้ แล้วสภาพการทำงานในไทยยังเป็นแบบนี้
กุก็ไม่มีความภูมิใจกับเกียรตินิยมที่ได้อะ #การศึกษาไทย"
0,งงมากๆนะว่าทำไมยังมีคนคิดแบบนี้อีก คุณไอติมออกมาโพสต์ชี้ปัญหาว่า เออ ก.ศึกษาบ้านเรามันมีปัญหานะ 3 ด้าน แล้วก็มีคอมเมนต์แบบนี้อะ แกไม่คิดกันสักนิดเหรอว่ามันมีปัญหาจริงๆ ฉันยังคิดเลยว่ามันมีปัญหาอะ #การศึกษาไทย #การศึกษาฆ่าฉัน https://t.co/48rV2qoxBm
-1,เพราะงั้นการพัฒนามันควรมาพร้อมๆกับเทคโนโลยี พัฒนาทุกทางแหละ อย่าให้ประเทศย่ำอยู่กับที่จนแกเกษียณเลย สงสารเด็กที่เป็นอนาคตของชาติ #การศึกษาไทย #การศึกษาฆ่าฉัน
-1,การศึกษาไทยมันเเย่มากๆ การที่เด็กนร.พูดออกมาแบบนี้เท่ากับว่าเด็กหมดความอดทนจริงๆนะ การบ้านเยอะมากยิ่งใกล้สอบยิ่งสั่ง เขียนหลายหน้าเเต่คะเเนนน่าเกลียดมาก เราเป็นกระบอกเสียงเห็นด้วยกับเพื่อนในห้องมากๆไหนเรียนออนไลน์แล้วการบ้านจะลด?คิดไรอยู่ #ครูบางคนเท่านั้น  #การศึกษาไทย #เเชร์ต่อ https://t.co/tgeHvI09pC
-1,"Live สดของ รร.หนึ่ง เด็กเข้าไปแสดงความคิดเห็นเรื่องการบ้านที่ให้เยอะมากเกินไปซึ่งเกิดผลเสียมากกว่าผลดีมีเด็กคนนึงเข้าไปแสดงความคิดเห็นในเชิงที่ดีคอมเม้นต์ดีมากแต่โดน ผ.อ.เมิน ไปโฟกัสที่เด็กที่เม้นท์แย่ๆแทน 
#ม็อบ18กันยา #การศึกษาไทย 
#การศึกษาฆ่าฉัน"
-1,จะบอกว่า ตอนนี้ไม่มีความเชื่อที่ว่าเรียนสูงๆแล้วจะมีงานดีๆทำ #การศึกษาไทย
-1,อยากตะโกนว่าอีสัสดังๆ #การศึกษาไทยส้นตีน #การศึกษาไทย https://t.co/EGW1gqG8Br
-1,ถ้าประเทศนี้มันให้ค่ากับการศึกษาจริงๆจะไม่เด็กคนไหนมานั่งกู้นั่งใช้หนี้เลย สู้มีงให้อนาคตที่ดีกับเด็กตั้งแต่ต้น ยังไงเด็กก็คืออนาคตของชาติเค้าพร้อมกลับมาพัฒนาประเทศอยู่แล้วไม่มีใครอยากเรียนจบแล้วนั่งใช้หนี้ต่อหรอก #การศึกษาไทย #การศึกษาไทยส้นตีน #การศึกษาส้นตีนรัฐก็ส้นตีน
-1,คือแบบเอาจริงนะโคตรท้อกับการเรียนอ่ะเอาจริงคือแบบกูพูดภาษาอังกฤษไม่ได้อ่านไม่ออกแต่กูต้องเรียนกับอาจารย์ต่างชาติพอกูตอบไม่ได้เขาก็เช็คกูขาดเรียนอ่ะคือแบบไม่ไหวว่ะก็กูตอบไม่ได้อ่ะให้กูทำไงว่ะ😭😭😭😭😭😭😭😭😭😭😭😭 #การศึกษาไทย
-1,อ้าว ไหนบอกมีให้แล้ว ทำไมได้วัดซีนเหลือล้าาาา ไหนคำที่บอกว่ามีให้ #รรหลังวัดใกล้เทศบาลสุพรรณ #การศึกษาไทยส้นตีน #การศึกษาไทย #การศึกษาฆ่าฉัน https://t.co/bAjSxhtvAp
-1,"#ตาลีบัน กำลังทำให้ประชากรครึ่งหนึ่งของประเทศโง่ คล้ายบางประเทศที่กำลังถูกดึงถอยหลังกลับสู่อดีต ทั้งที่โลกหมุนไปข้างหน้าตลอดเวลา

#อัฟกานิสถาน #พรบการศึกษา #การศึกษาไทย #ข่าววันนี้ https://t.co/d0W5erwaaG"
0,Rebranding กันเหรอ มีคำว่าราชภัฏ กับคำว่า ราชมงคล มันทำให้ ม.นั้นดูไม่แกรนด์ คงคิดกันแค่นี้  #การศึกษาไทย #เราต้องรอด https://t.co/HZb6TR9hRF
0,"#การศึกษา ก็เหมือนกับ #ศิลปะ ที่ผู้เรียนควรเลือกสร้างความสวยงามบนชิ้นงานของตัวเองได้ว่าจะวาดเส้น สาดสี แต่งบทกวี หรือร้องรำทำเพลง  แต่ไม่ใช่การขีดเส้น ๆ เดียว แล้วมาบังคับทุกคนให้มองว่ามันสวยงาม
#พรบการศึกษา #พรบการศึกษาแห่งชาติ  #การศึกษาไทย #อนาคตเด็กไทย"
-1,ท้อมากเลยในการเรียนตอนนี้คือแบบตอนนี้อยากออกไปจากโลกนี้มากๆ #การศึกษาไทย  #การศึกษาฆ่าฉัน
-1,ทุกวันนี้สงสัยมากประเทศไทยจะพัฒนาได้ด้วยระบบการศึกษาที่ล้มเหลวแบบนี้จริงหรอ #การศึกษาไทย
-1,อะไรที่เป็นประโยชน์ไม่สอน สอนแต่อะไรดักดาน #การศึกษาไทยส้นตีน #การศึกษาไทย
-1,"เอาอีกแล้วจ้าาา คือเพื่อนเราแค่ถามว่ารายชื่อคนที่ค้างงานนี้คือวิชาอะไร แล้วดูที่ครูตอบมาสิคะเอ้อออ
#การศึกษาไทย https://t.co/sRf7kGREPi"
-1,"เห็นภาพนี้แล้วคือแบบ สะเทือนใจมาก
เลิกตีตรา อนาคตของเด็ก ด้วยอาชีพที่ตัวเองวางไว้ แล้วอ้างคำว่า
 ""อาชีพที่มั่นคง"" สักทีเหอะ ทุกอาชีพล้วนมีความมั่นคงและความภาคภูมิใจเหมือนกัน...
#ม็อบ18กันยา #การศึกษาไทย #TCAS65 #TCAS66 #DEK65 #DEK66 #ร่างทรง https://t.co/mRPS2zANwD"
-1,"และอีกอย่าง การศึกษาไทยแม่งเป็นโรค
 สอนเด็กไม่ได้เรื่องแล้ว ยังจะฮุบเอาเครดิตของเด็กมาตั้งหน้าโรงเรียนแบบด้านๆสร้างความภูมิใจให้ตัวเองอีก..ทั้งๆที่เด็กเขาติดได้ด้วยความสามารถของตัวเอง และเพราะไปเรียนพิเศษมา เงินก็เงินเขา...
#การศึกษาไทย #ม็อบ18กันยา #dek65 #dek66 #tcas65 #tcas66"
-1,"งานท่วมหัว นี่นะเหรอเด็กวัยสดใส ต้องมาเสียสุขภาพไปกับการศึกษาแบบนี้น่ะเหรอ ท้อแท้ เรียนแทบตาย เลือดตาแทบกระเด็นกว่าจะจบ สุดท้ายเงินเดือนไม่พอกิน เหอะ😒
#การศึกษาไทย"
0,"@wirojlak เราอยากเห็นการศึกษาที่เข้าใจธรรมชาติของแต่ละคนที่ไม่เหมือนกัน

เราอยากเห็นการศึกษาที่โอบรับเด็กทุกคนไม่ว่าเขาจะมีความพร้อมหรือไม่ก็ตาม

เพราะการลงทุนในการศึกษาไม่มีคำว่า ""แพง""

#พรบการศึกษา #การศึกษาไทย https://t.co/OtWaMYPzI3"
1,"@wirojlak เราอยากเห็นการป้องกันปัญหาการกลั่นแกล้งรังแก การใช้อำนาจนิยม กดขี่ คุกคามภายในโรงเรียน

เราอยากเห็นการศึกษาที่ให้ความสำคัญกับสิทธิ เสรีภาพ ศักดิ์ศรีความเป็นมนุษย์ ความเท่าเทียมทางเพศ แก้ไขค่านิยมปิตาธิปไตย

#พรบการศึกษา #การศึกษาไทย https://t.co/Sys7t7vd41"
-1,"มันมีมนุษย์แบบนี้อยู่จริงหรอ ?
มีเรื่องเกี่ยวกับอาจารย์มหาลัยคนนึงที่อยากบ่นว่า วดฟ ?
ใครผ่านมาอ่านรบกวนดูและสละเวลาแชร์ๆไปก็ดี เผื่อช่วยเป็น
กระบอกเสียงได้ไม่มีใครสมควรเจอกับบุคลากรแบบนี้
#มหาวิทยาลัยย่านพระนั่งเกล้า #มหาวิทยาลัยย่านสนามบินน้ำ #ปัญหาเรื่องเรียน #การศึกษา https://t.co/ST3PLJdpps"
-1,เช็คชื่อ  สั่งงานเด็ก   ไม่สอน สั่งงานทุกคาบ   เร่งให้ส่งงาน  แล้วจะรู้เรื่องอะไรในเมื่อคุณไม่สอน.... #การศึกษาไทย
-1,"ชอบอะไรที่ไม่ต้องบังคับ 
ชอบความรู้สึกที่คิดอะไรก็ทำ 
-
ไม่ชอบการตื่นเพราะเสียงนาฬิกาปลุก
ไม่ชอบการกินเเบบจำกัด
ไม่ชอบการทำเเบบตีกรอบ
ไม่ชอบการบังคับให้เรียนรู้
ไม่ชอบความรู้สึกที่ถูกบังคับให้ทำในสิ่งที่ไม่ชอบ 
-
#การศึกษาฆ่าฉัน #การศึกษาไทย #โรคซึมเศร้า #โรคเครียด #เหนื่อย #ท้อ https://t.co/fTrONxXsxF"
-1,"ช่วงนี้มีหลายรร.จัดงานเกษียณ ขอพูดเลย เลิกเถอะนะไอ้ที่ให้ครูสาวพึ่งบรรจุ นร.มาเต้นมารำแสดงอ่ะ หยุดเถอะ สิ้นเปลืองมาก! เสียทั้งเวลาเสียทั้งเงิน คนเสียเงิน=คนแสดง=บางคนไม่เต็มใจ จัดง่ายๆเถอะ
#การศึกษาไทย"
-1,"ใครมีประสบการณ์​อะไรที่ตัวเองรู้สึกว่าทำไมต้องทำตอนอยู่รร.บ้าง
จขกท. คือ อาจารย์​ให้โหวตเพื่อนที่ไปทำกิจกรรม​สร้าง​ชื่อเสียงให้กับโรงเรียน​โดยใช้คำว่ารร.เดียว​กันเป็นครอบครัว​เดียวกัน​ต้องสนับสนุนกันแต่คนนั้นคืนคนที่เราไม่โอเค คือมันจำเป็นต้องทำหรอ
#การศึกษา #ในโรงเรียน"
-1,ชีวิตชั้นมันช่างหนักหน่วง สอบแก้ด้วยการทำโอเน็ตแต่คือก็เก็ทนะว่ามันสามารถดูเฉลยในเน็ตได้แต่แบบแก้ไปก็เท่านั้นถ้าเราไม่เข้าใจในเรื่องที่สอนอ่ะ ก็เอาเรยเอาให้ชั้นตุยไปเรย #การศึกษาฆ่าฉัน #การศึกษาไทย #การศึกษาไทยส้นตีน https://t.co/idWtN7osRp
-1,การศึกษาไทยแม่งโคตรห่วย เสียค่าเทอมแล้วยังต้องมาเสียค่าเรียนพิเศษทีละเกือบหมื่น #การศึกษาไทย #การศึกษาฆ่าฉัน
-1,ผ่านมา 7 ปีไม่เร่งพลิก จะมาพลิกยามที่ชีวิตประชาชนผลิกผันทั้งจากโควิด เศรษฐกิจ สุขภาพจิต การศึกษา สิทธิขั้นพื้นฐานของประชาชน #รัฐประหาร #โควิดวันนี้ #วัคซีน #การศึกษาไทย #ม๊อบ18กันยา #ม๊อบ19กันยา https://t.co/Gb4bcd6Snh
-1,เราว่าเรื้องนี้เป็นเรื่องคาใจของเด็กไทยหลายๆคนนะ เรื่องก็คือทำไมก่อนจะถึงวันหยุดหรือวันศุกร์อะไรแบบนี้ ทำไมคณุต้องสั่งงานเยอะกว่าปกติซึ่งวันหยุดมันควรจะเป็นวันที่เด็กได้พักผ่อน ไม่ใช่ใช้เวลาในวันหยุดกับการทำง่นที่ครูสั่ง #การศึกษาไทย
1,@MFPThailand @wirojlak ฝันเป็นจริง #การศึกษาไทย #พรบการศึกษา #ก้าวไกล
0,ครูบอกให้นักเรียนมีความรับผิดชอบ แต่ครูทำงานนักเรียน ?? #นี่หรอการศึกษาไทย #การศึกษาไทย
-1,ครูทำงานหายแต่โทษนักเรียน ว่ายังไม่ได้ส่ง? #การศึกษาไทย
